system:index,CHILI,EVH,RdNBR_early,RdNBR_update,comp,diff,Aspect,Burning.Index,ERC,FM100,FM1000,mTPI,max_FRP,Max Gust,Slope,Structural Class,sum_FRP
1700_0,125,11,613.4842421,872.6121539,872.6121539,-259.1279118,103.943054,61,78,6.6,7.9,-38,6015.4526,27.78999901,37.95374,4,256768.5625
1701_0,121,11,-109.3687733,48.31153911,48.31153911,-157.6803124,13.4705925,54,75,6.8,8.4,-38,2528.7505,14.75999928,18.404886,4,43971.3349
1702_0,193,12,741.9463085,937.4357334,937.4357334,-195.4894249,131.66718,43,55,9,12.1,-36,4435.1533,25.14999962,19.736526,4,184008.4354
1703_0,197,11,344.1139026,724.5147696,724.5147696,-380.400867,292.45206,49,70,6.8,9.7,49,8083.616,28.01999855,23.701603,4,448636.6816
1704_0,195,11,717.7246133,670.2727712,717.7246133,47.4518421,196.29567,51,72,6.7,9.2,-14,9413.2705,18.96999931,4.8233724,4,763312.4277
1705_0,153,11,77.06185358,-6.062547883,77.06185358,83.12440146,326.71597,53,74,7,8.6,5,2412.9514,13.50999928,16.236958,4,5846.11676
1706_0,176,10,564.965167,565.003322,565.003322,-0.038155,138.36542,41,54,9.3,12.7,-1,1352.4558,17.37999916,41.484596,4,34610.49863
1707_0,176,11,1217.179075,531.2285531,1217.179075,685.9505219,319.22495,59,70,6.9,9.5,-33,9639.897,22.94999886,9.508178,4,799829.825
1708_0,223,10,1073.586545,1134.491568,1134.491568,-60.905023,181.85016,49,70,6.8,9.7,-17,8555.297,20.8599987,18.827768,4,746382.1526
1709_0,69,11,555.0393378,1012.259997,1012.259997,-457.2206592,350.79178,41,53,10.2,12.4,-1,6836.803,19.18999863,30.233788,4,437888.2768
1710_0,206,11,1214.808164,1276.418662,1276.418662,-61.610498,259.50555,39,49,10.6,12.4,73,7367.5186,13.17999935,38.141846,4,422160.4564
1711_0,237,11,1113.334957,1190.336051,1190.336051,-77.001094,223.9374,47,66,7.2,10.5,48,5912.651,34.30999756,25.798662,4,251558.0101
1712_0,110,11,529.2064594,1081.260011,1081.260011,-552.0535516,318.38953,59,73,6.6,8.7,-12,6142.327,19.18000031,33.263546,4,348351.1601
1713_0,233,11,519.2106636,823.9102784,823.9102784,-304.6996148,199.23146,51,63,7.8,10.8,-12,3853.532,29.63999939,23.826195,4,64244.51953
1714_0,216,10,605.9595335,661.5135214,661.5135214,-55.5539879,152.3356,41,53,8.9,12.7,-47,9771.433,31.1799984,24.487007,4,337816.9362
1715_0,35,11,1183.908862,1154.32828,1183.908862,29.580582,12.763143,50,68,7,10,75,9586.304,37.07999802,36.809162,4,599974.8423
1716_0,196,10,185.7608731,65.32910615,185.7608731,120.431767,270.73074,43,59,8.4,11.7,-40,5886.768,29.9299984,20.53287,4,90087.59467
1717_0,145,11,805.2470208,678.8691555,805.2470208,126.3778653,340.7099,33,47,10.1,13.7,-22,3762.031,36.39999771,13.796403,4,152579.5618
1718_0,135,10,337.2838615,172.9487659,337.2838615,164.3350956,28.50794,34,50,10.3,12.8,-39,1281.528,30.42000008,13.732047,4,35917.05777
1720_0,217,10,1090.66291,1077.42359,1090.66291,13.23932,248.2871,60,74,7.2,8.5,89,8763.596,20.81999969,18.353094,4,446451.4145
1721_0,240,10,831.0958805,950.9388997,950.9388997,-119.8430192,221.77182,44,56,9,12.2,-137,6969.7437,22.8599987,27.264547,4,234774.8905
1723_0,237,10,527.5538609,545.9198796,545.9198796,-18.3660187,186.78957,40,54,9.8,12.2,-58,7658.4375,18.02000046,22.641148,4,485380.5542
1725_0,220,11,551.2282163,772.0246143,772.0246143,-220.796398,240.49513,44,57,8.7,12,-32,3911.451,25.69999886,20.662706,4,60071.54413
1726_0,198,10,42.73867117,106.4268019,106.4268019,-63.68813073,219.44289,50,65,7.5,10.5,-19,4920.8594,30.25,5.8288016,4,105992.7393
1727_0,162,10,654.6858633,1031.186141,1031.186141,-376.5002777,44.828674,49,60,8.2,11.4,29,3400.2017,18.18000031,17.419357,4,29804.73535
1728_0,145,10,1035.13878,824.2951834,1035.13878,210.8435966,75.767044,46,59,8.4,11.6,15,1620.2891,25.18999863,19.792791,4,66213.66911
1729_0,129,11,840.1996133,979.4301624,979.4301624,-139.2305491,314.97565,45,57,8.4,12.2,-108,9858.388,27.76999855,26.541971,4,233863.3707
1730_0,105,11,34.79835753,158.2877804,158.2877804,-123.4894229,358.84384,55,77,6.4,8.1,-23,2528.7505,14.75999928,22.590204,4,43971.3349
1731_0,167,10,808.5713214,966.6476067,966.6476067,-158.0762853,25.464819,33,48,11.1,13.1,27,1625.5814,29.71999931,4.1443777,4,41432.95135
1732_0,168,11,765.5612304,894.601022,894.601022,-129.0397916,330.93878,39,51,10.8,12.8,-50,7864.873,16.45999908,7.7792325,4,157335.0035
1733_0,208,10,9.863252752,-19.41552509,9.863252752,29.27877784,196.03647,63,66,7.7,10,-11,7830.224,22.98999977,10.782414,4,152690.4116
1734_0,195,10,610.9391303,970.8688568,970.8688568,-359.9297265,254.23349,40,51,10.3,13.2,4,3361.447,26.67000008,9.442911,4,60491.20087
1735_0,185,10,1258.648717,1053.525384,1258.648717,205.123333,128.96133,47,57,9.1,11.3,58,9887.816,22.79999924,15.206542,4,263360.8965
1736_0,132,10,363.1608778,589.6765867,589.6765867,-226.5157089,73.12418,36,50,9.6,13.3,-3,7813.8086,32.61000061,20.578266,4,224072.1072
1737_0,158,11,1125.527711,999.3134405,1125.527711,126.2142705,332.3239,41,53,9.5,12.1,84,9808.111,32.15999985,13.098009,4,265677.4899
1738_0,228,11,1148.202487,1164.309834,1164.309834,-16.107347,168.64159,36,50,9.6,13.3,1,10070.473,29.98999977,24.196644,4,218568.3641
1739_0,204,11,177.2943138,356.4101677,356.4101677,-179.1158539,182.83199,55,77,6.4,8.1,-19,2828.921,14.25,9.986231,4,106552.7285
1740_0,189,11,8.373810997,45.04983244,45.04983244,-36.67602144,274.60535,50,65,7.5,10.5,34,4920.8594,23.75,15.634836,4,105992.7393
1742_0,183,10,65.08430196,94.56428555,94.56428555,-29.47998359,125.352844,49,60,8.1,11.5,5,1388.9998,26.26000023,21.859783,4,29726.14978
1743_0,201,10,1331.073108,1089.114761,1331.073108,241.958347,138.24046,40,52,10.4,12.6,62,9528.003,23.13999939,11.83236,4,253193.4421
1744_0,139,11,980.9892932,1005.713409,1005.713409,-24.7241158,331.67065,45,55,8.9,12,138,9936.641,29.28999901,14.43864,4,331580.8779
1745_0,111,11,591.7066767,914.2145682,914.2145682,-322.5078915,44.806934,43,59,8.4,11.7,-57,5886.768,24.29999924,19.73935,4,90087.59467
1746_0,237,0,914.0649437,1010.42502,1010.42502,-96.3600763,221.7738,61,78,6.2,8,-70,9145.9375,21.92000008,26.162495,4,319631.5245
1747_0,244,10,923.6691856,977.6085712,977.6085712,-53.9393856,201.5874,43,55,8.7,12.3,99,8661.258,29.05999947,28.557802,4,388065.7539
1748_0,123,10,1246.379687,947.9168973,1246.379687,298.4627897,88.094864,61,75,6.2,8.6,68,9654.514,15.82999992,33.18032,4,387462.6733
1749_0,228,11,963.6120518,977.5612466,977.5612466,-13.9491948,253.99689,54,74,6.7,8.8,-12,4366.0503,13.88000011,32.44642,4,92343.57957
1750_0,198,11,53.84677268,-8.369659134,53.84677268,62.21643181,252.0599,48,58,8.2,11.7,19,2714.5098,34.86000061,12.744801,4,118560.6837
1751_0,170,10,90.11452695,179.7769101,179.7769101,-89.66238315,57.77752,45,59,8.4,11.4,-111,9996.573,33.20999908,3.219067,4,436668.7721
1752_0,186,11,342.8399574,545.2844358,545.2844358,-202.4444784,316.54816,41,54,9.9,11.6,-33,6785.1685,17.37999916,0.51652336,4,156929.1868
1753_0,145,11,187.2002845,61.31050278,187.2002845,125.8897817,21.59788,34,46,11,13.1,2,1587.6958,19.13999939,10.776647,4,47858.23958
1754_0,103,11,1231.427064,1110.571801,1231.427064,120.855263,78.69866,49,60,8,11.3,53,5629.7505,30.43999863,33.48887,4,306000.8881
1755_0,195,11,810.8592141,985.7941625,985.7941625,-174.9349484,210.42558,39,49,10.6,12.4,-50,9669.137,16.77000046,7.542784,4,410094.6182
1756_0,209,10,700.4234266,931.7688554,931.7688554,-231.3454288,214.72534,65,79,5.5,8.2,47,9038.33,17.56999969,9.896393,4,317961.5264
1757_0,89,11,904.1856434,999.547059,999.547059,-95.3614156,65.748405,40,52,10.4,12.6,-24,6127.1265,23.93000031,31.275068,4,271593.9316
1758_0,193,11,48.52507245,113.6268145,113.6268145,-65.10174205,276.0209,49,59,8.4,11.3,-19,1986.0977,24,9.116318,4,43545.75604
1759_0,157,11,-85.60945842,-79.02276829,-79.02276829,-6.58669013,16.964346,54,75,6.8,8.4,31,2528.7505,14.86999989,9.17976,4,43971.3349
1760_0,89,11,3.52063358,125.3920918,125.3920918,-121.8714582,28.871094,50,66,7.7,10.2,-85,8924.528,35.75999832,24.569122,4,358660.9554
1761_0,180,11,1080.097742,928.8653922,1080.097742,151.2323498,122.38875,56,77,6.4,8.4,-46,4366.0503,13.69999981,14.275744,4,92343.57957
1762_0,224,11,223.3541026,322.2312515,322.2312515,-98.8771489,243.92445,37,53,9.1,12.7,9,5476.548,34.77000046,27.794128,4,134815.0521
1763_0,226,10,640.8664315,608.4800566,640.8664315,32.3863749,201.12822,43,55,9.2,12.4,-30,2538.509,20.09000015,17.572668,4,302981.1538
1764_0,44,10,564.7849043,607.7842459,607.7842459,-42.9993416,62.60051,44,54,9.7,11.8,-9,8096.6724,31.1799984,32.970024,4,218446.0367
1765_0,180,10,476.1447216,575.0250076,575.0250076,-98.880286,113.01548,43,55,9.4,12.1,49,4657.1685,15.07999992,11.072176,4,145234.3999
1766_0,68,11,692.6524558,927.5427599,927.5427599,-234.8903041,14.118339,51,62,7.7,10.9,110,6074.3643,31.51999855,27.964977,4,416960.1324
1767_0,186,10,1437.297467,1175.79793,1437.297467,261.499537,117.24708,62,79,5.5,8,5,3706.1006,22.79999924,5.7526627,4,76848.59924
1768_0,148,11,1321.478457,1078.601069,1321.478457,242.877388,26.959421,62,77,6,8.2,-57,8542.786,20.42000008,13.353125,4,184240.4236
1769_0,240,11,453.2592461,490.5147338,490.5147338,-37.2554877,198.93468,48,62,7.8,11.1,87,8112.7983,28.80999947,25.11649,4,286953.7761
1770_0,240,10,1051.005972,1026.524386,1051.005972,24.481586,185.46529,61,75,6.2,8.6,-83,8792.572,14.81999969,22.226625,4,376787.0821
1771_0,132,11,453.7307072,532.3694439,532.3694439,-78.6387367,134.6783,47,60,8.2,11.3,-3,5176.3076,23.61999893,40.882378,4,623241.7799
1772_0,215,10,164.1898114,278.1607382,278.1607382,-113.9709268,219.31023,35,49,10.5,12.9,-16,6709.53,28.18999863,12.800878,4,34470.62775
1773_0,178,11,253.4748355,377.0267295,377.0267295,-123.551894,278.2043,51,65,7.8,10.1,-37,9837.59,25.39999962,18.547737,4,249046.2838
1774_0,179,11,97.066909,165.0892023,165.0892023,-68.0222933,93.1566,54,76,6.7,8.3,-83,6762.7803,14.25,1.2088034,4,659786.7347
1775_0,230,11,244.1385271,616.8417151,616.8417151,-372.703188,200.86436,35,48,11.2,12.9,-69,9812.753,21.60000038,14.32246,4,177348.5354
1776_0,178,10,-14.28378703,99.26066532,99.26066532,-113.5444524,305.751,39,52,10.8,12.3,-19,637.9859,14.07999992,7.1271834,4,52754.37949
1777_0,136,10,248.2630589,350.7524155,350.7524155,-102.4893566,107.971794,61,65,8.1,10.3,31,7830.224,26.31999969,38.58133,4,152690.4116
1778_0,247,10,1167.776957,1120.113343,1167.776957,47.663614,199.6704,50,60,8.9,10.7,-68,4499.314,26.54999924,30.98207,4,155854.8112
1779_0,165,10,531.63222,935.4072933,935.4072933,-403.7750733,124.089676,41,53,10.2,12.4,6,9528.003,16.21999931,20.5838,4,253193.4421
1780_0,140,11,829.1048853,991.0702644,991.0702644,-161.9653791,99.67406,46,58,8.6,11.5,-83,9647.551,26.63999939,33.076984,4,437971.7521
1781_0,128,11,962.0604757,1004.092136,1004.092136,-42.0316603,349.68942,38,50,10.8,12.8,138,6749.956,17.63999939,18.574028,4,177368.6538
1782_0,137,11,825.7475817,854.0489183,854.0489183,-28.3013366,87.97557,55,76,6.7,8.3,-14,1218.1255,12.2699995,18.492708,4,7947.145752
1783_0,141,10,-40.63826128,-7.911057768,-7.911057768,-32.72720351,308.39066,46,54,9.5,11.8,11,7942.76,31.43999863,23.945992,4,257075.6003
1784_0,141,12,274.624717,589.5345388,589.5345388,-314.9098218,313.09464,61,78,6.6,7.9,-69,6015.4526,27.43000031,20.962173,4,256768.5625
1785_0,170,10,1049.285795,581.3411652,1049.285795,467.9446298,10.8071165,32,46,11,13.6,40,1625.5814,24.65999985,10.778046,4,41432.95135
1786_0,199,10,45.35884552,66.52389974,66.52389974,-21.16505422,226.03146,48,62,7.8,11.1,-27,8112.7983,28.84000015,6.8936095,4,286953.7761
1787_0,224,10,42.70449089,185.3476,185.3476,-142.6431091,170.5201,62,65,7.6,10.1,20,5322.959,24.97999954,11.785716,4,91863.76552
1788_0,159,10,1285.746041,1090.483366,1285.746041,195.262675,342.1292,62,77,6,8.2,85,3706.1006,20.93999863,8.989534,4,76848.59924
1789_0,191,11,162.7189081,-25.73979262,162.7189081,188.4587007,267.89688,49,70,6.8,9.7,96,8083.616,28.01999855,17.07088,4,448636.6816
1790_0,181,10,10.53571171,4.303813759,10.53571171,6.231897951,76.292076,49,60,8,11.3,-124,6403.857,32.06999969,6.6665773,4,436176.3999
1791_0,171,12,353.6509275,588.4240964,588.4240964,-234.7731689,321.12128,51,65,7.8,10.1,-50,5574.237,22.07999992,6.782221,4,109513.9962
1792_0,132,10,1081.23758,663.2458776,1081.23758,417.9917024,331.9797,61,72,6.8,9,3,9427.603,23.01000023,21.014378,4,566920.4847
1793_0,159,9,986.6706929,675.1633159,986.6706929,311.507377,352.71396,34,45,11.5,13.5,13,8214.506,22,6.9365153,4,220746.539
1794_0,132,10,919.6617248,1006.680105,1006.680105,-87.0183802,310.04376,40,54,9.8,12.2,13,7658.4375,19.68000031,27.04144,4,485380.5542
1795_0,117,10,854.9963638,1134.752756,1134.752756,-279.7563922,309.54254,45,57,8.4,12.2,141,3903.2256,27.01000023,37.23144,4,106118.3449
1796_0,179,10,20.06905686,-44.36681424,20.06905686,64.4358711,294.52908,39,55,8.5,12.5,74,9808.075,35.91999817,1.1975905,4,288604.4801
1797_0,149,11,291.9227247,397.5080092,397.5080092,-105.5852845,306.63278,45,60,8.1,11.5,-78,6753.976,32.36999893,22.148788,4,88125.00482
1798_0,168,10,748.0281002,885.3597583,885.3597583,-137.3316581,102.82717,48,68,7.1,10,-10,8746.849,24.35000038,10.593136,4,729968.4067
1800_0,203,10,73.59911454,-27.50670273,73.59911454,101.1058173,205.8078,48,61,7.9,11.5,60,5037.78,23.10000038,6.103404,4,30372.85162
1801_0,166,11,60.65314592,3.454234334,60.65314592,57.19891159,16.393509,35,48,11.2,12.9,51,6886.686,23.5,3.9670734,4,98582.65674
1802_0,204,11,86.20308246,22.42003668,86.20308246,63.78304578,212.11192,39,53,9,12.6,28,4669.361,33.48999786,8.581754,4,158245.9322
1803_0,228,10,656.4618397,800.734543,800.734543,-144.2727033,198.86383,37,47,11.1,13.4,24,6785.1685,17.37999916,20.921404,4,156929.1868
1804_0,171,11,502.391762,749.1813993,749.1813993,-246.7896373,347.43387,38,53,9.2,12.5,45,10070.473,26.3599987,2.4916265,4,218568.3641
1805_0,59,10,983.8906095,991.2056477,991.2056477,-7.3150382,77.666,40,54,9.8,12.2,34,7658.4375,18.02000046,37.246403,4,485380.5542
1806_0,168,11,432.1119454,611.9037404,611.9037404,-179.791795,103.327965,55,76,6.7,8.3,-14,1218.1255,12.2699995,12.881513,4,7947.145752
1807_0,63,10,1468.577557,1164.617326,1468.577557,303.960231,10.692343,45,59,8.4,11.4,-10,9647.551,31.56999969,34.7347,4,437971.7521
1809_0,171,11,285.4007534,401.2717164,401.2717164,-115.870963,118.64621,60,67,7.4,9.7,23,2978.6555,25.97999954,20.161879,4,43522.77721
1810_0,186,11,98.91175334,26.34698788,98.91175334,72.56476546,254.63776,51,69,6.8,9.9,-128,1913.5663,36.32999802,4.3106313,4,85973.69077
1811_0,240,10,467.7828067,491.0509508,491.0509508,-23.2681441,157.05458,41,54,9.3,12.7,-60,1352.4558,18.70999908,38.616924,4,34610.49863
1812_0,204,11,681.5167835,864.4467256,864.4467256,-182.9299421,146.13448,62,78,5.8,8.1,-106,5417.5493,21.11999893,28.167816,4,80579.83464
1813_0,167,11,376.163429,741.1709558,741.1709558,-365.0075268,304.62555,51,67,7.2,10.2,121,5171.504,35.84000015,13.750961,4,369111.8669
1814_0,203,10,1297.943296,1168.455784,1297.943296,129.487512,141.59293,50,62,8.2,10.7,12,8049.3516,23.22999954,21.730421,4,203292.1989
1815_0,171,11,280.0783747,355.8503374,355.8503374,-75.7719627,25.750776,55,76,6.7,8.4,12,3888.807,14.89999962,1.8711048,4,120906.4837
1816_0,214,11,1378.894394,1309.870772,1378.894394,69.023622,251.00446,48,59,8.3,11.4,64,6403.857,31.39999962,27.05227,4,436176.3999
1818_0,205,11,-1.900809895,-15.39481898,-1.900809895,13.49400909,254.11192,63,66,7.7,10,53,2207.9954,21.94999886,28.07937,4,22079.06741
1819_0,204,10,1315.919727,1030.171391,1315.919727,285.748336,169.21574,61,75,6.4,8.5,0,8763.596,20.81999969,14.803593,4,446451.4145
1820_0,38,11,223.484215,551.0916719,551.0916719,-327.6074569,36.055782,48,58,8.2,11.7,39,4499.314,32.52999878,37.877674,4,155854.8112
1821_0,157,11,1277.323032,1226.385319,1277.323032,50.937713,23.16047,50,68,7,10,33,9586.304,37.07999802,7.2750125,4,599974.8423
1823_0,250,10,1157.509936,1001.715359,1157.509936,155.794577,176.27307,46,59,8.5,11.2,11,9482.034,19.76000023,20.152325,4,200606.0724
1824_0,190,10,306.9687994,701.7027313,701.7027313,-394.7339319,274.9768,66,83,5.2,7.3,26,2024.0184,15.96999931,24.992054,4,17659.47299
1825_0,166,11,42.78116498,138.3075033,138.3075033,-95.52633832,66.30219,54,75,6.8,8.4,7,2232.5366,13.50999928,5.6961617,4,25280.66064
1826_0,172,11,990.2462571,1076.247709,1076.247709,-86.0014519,312.4327,54,75,6.8,8.3,-71,4532.0713,17.29999924,8.295007,4,153606.916
1827_0,158,11,471.4109833,677.5573495,677.5573495,-206.1463662,59.232662,51,70,7.2,9.4,-131,4191.99,14.17000008,10.089374,4,67840.1633
1828_0,179,10,57.84289186,68.12647076,68.12647076,-10.2835789,282.96762,34,46,11,13.1,25,9812.753,21.69999886,1.7149894,4,177348.5354
1829_0,190,11,632.8726137,936.3498142,936.3498142,-303.4772005,252.01288,50,68,7,10,12,5912.651,34.30999756,5.082532,4,251558.0101
1830_0,137,10,58.19857808,63.8687807,63.8687807,-5.67020262,92.31099,46,59,8.5,11.2,88,8612.478,19.76000023,23.850681,4,99331.91638
1831_0,249,10,204.558315,253.3165564,253.3165564,-48.7582414,202.50133,39,54,8.6,12.8,44,5274.028,31.56999969,26.169289,4,76085.81708
1832_0,130,10,53.91178354,-20.13980698,53.91178354,74.05159052,351.51212,40,57,8.4,12.1,-16,9808.075,32.59000015,16.085981,4,288604.4801
1833_0,65,11,209.6223104,1042.443295,1042.443295,-832.8209846,346.94043,45,58,8.3,11.9,99,3885.3015,29.97999954,35.187695,4,121316.8655
1834_0,155,11,843.0719542,1055.348857,1055.348857,-212.2769028,55.176147,43,59,8.4,11.7,56,4939.8584,28.38999939,9.764757,4,170338.9476
1835_0,229,10,1357.584464,1181.403785,1357.584464,176.180679,190.18184,62,79,5.5,8,46,7792.9395,26.37999916,22.683535,4,140080.3899
1836_0,166,11,1275.083527,1198.094568,1275.083527,76.988959,67.42645,43,56,9.2,11.6,113,5886.768,23.26999855,7.4195414,4,90087.59467
1837_0,81,11,1164.795593,977.1560438,1164.795593,187.6395492,49.287807,45,59,8.4,11.4,38,9808.111,32.46999741,30.509163,4,265677.4899
1838_0,252,10,78.20938064,135.0063705,135.0063705,-56.79698986,193.13278,51,62,8.3,10.6,16,3058.0676,22.55999947,39.015915,4,69133.37308
1840_0,63,11,848.381796,967.7753685,967.7753685,-119.3935725,70.570694,62,78,5.8,8.1,-79,8592.118,21.11999893,41.818436,4,128336.5712
1841_0,61,11,1435.183987,974.1629602,1435.183987,461.0210268,355.60858,45,55,8.6,12.3,112,10015.042,28.52999878,30.16832,4,232571.3318
1842_0,165,11,768.9810848,975.0145683,975.0145683,-206.0334835,95.42378,40,53,10.4,12.4,71,4283.0654,17.69999886,15.878638,4,49332.08875
1843_0,187,11,187.3001609,314.5373727,314.5373727,-127.2372118,216.09865,55,76,6.7,8.4,-6,3888.807,14.89999962,7.2402716,4,120906.4837
1844_0,210,11,311.3759194,731.1999515,731.1999515,-419.8240321,253.42833,51,62,7.7,10.9,116,3091.475,29.59999847,24.060762,4,82516.94373
1845_0,226,10,506.0886912,510.5100386,510.5100386,-4.4213474,228.31544,41,54,8.8,12.4,13,4435.1533,25.14999962,20.499643,4,184008.4354
1846_0,195,11,157.2027269,307.6938777,307.6938777,-150.4911508,209.97159,37,53,9.6,12.4,45,2138.6836,33.29000092,5.434677,4,13427.70087
1849_0,102,12,465.0689425,795.088553,795.088553,-330.0196105,329.1679,61,78,6.6,7.9,-26,6015.4526,27.43000031,28.42839,4,256768.5625
1850_0,188,10,-77.21036556,22.28811819,22.28811819,-99.49848375,264.89575,37,53,9.1,12.7,45,5476.548,34.77000046,5.0331,4,134815.0521
1851_0,232,10,427.8039992,715.9314737,715.9314737,-288.1274745,181.19508,49,62,8,11.2,-14,2680.6023,20.10000038,22.588821,4,64046.302
1852_0,99,11,105.315766,76.68836506,105.315766,28.62740094,17.024763,41,58,8.3,12,83,2563.8806,33.97999954,20.042482,4,54067.89111
1853_0,131,11,271.8598441,423.8116338,423.8116338,-151.9517897,24.01748,33,48,11.1,13.1,8,2122.7507,29.71999931,16.731838,4,29004.28644
1854_0,29,11,974.5201698,890.0205855,974.5201698,84.4995843,357.33713,61,65,8.1,10.3,58,2394.754,23.73999977,37.062405,4,14050.6069
1855_0,128,11,57.9707992,30.11991298,57.9707992,27.85088622,289.4754,51,61,8.5,10.7,-71,8049.3516,23.04999924,25.930717,4,203292.1989
1856_0,101,11,531.3824236,984.2137074,984.2137074,-452.8312838,11.0205555,49,60,8.2,11.4,48,6404.4136,18.18000031,21.1754,4,29914.00919
1857_0,180,11,821.9061025,949.0523081,949.0523081,-127.1462056,292.49094,40,53,9.8,12.2,64,9360.017,24.46999931,3.5083897,4,219808.9872
1858_0,225,10,946.7352851,1067.857914,1067.857914,-121.1226289,241.32516,50,60,8.9,10.7,-66,4499.314,23.11999893,32.242462,4,155854.8112
1859_0,116,10,445.9287225,232.2558291,445.9287225,213.6728934,320.53543,39,54,9.2,12.1,0,1443.4313,29.15999985,19.216413,4,29862.51956
1860_0,161,10,135.1323928,264.0794594,264.0794594,-128.9470666,340.0995,46,62,8,10.4,11,4095.4878,21.38999939,7.605461,4,311678.5315
1861_0,212,10,172.3024681,823.127221,823.127221,-650.8247529,240.15152,41,53,10.2,12.4,8,9528.003,16.21999931,12.229257,4,253193.4421
1862_0,173,10,1187.416715,1201.116151,1201.116151,-13.699436,126.88542,43,58,8.1,11.8,9,9467.203,30.8599987,31.621483,4,271329.1785
1863_0,114,11,577.7468837,705.5611,705.5611,-127.8142163,39.154163,38,52,9.9,12.2,-8,9304.438,30.88999939,19.010702,4,142535.7592
1864_0,151,11,195.6729049,391.3761505,391.3761505,-195.7032456,301.01547,52,64,7.5,10.5,73,574.00964,28.64999962,21.542841,4,574.0096436
1865_0,238,11,298.2073842,407.2518299,407.2518299,-109.0444457,207.00641,37,53,9.1,12.7,46,5476.548,34.77000046,21.657133,4,134815.0521
