year,ecoregion,state,severity,struccond,hectares_burned,lsr_hectares_burned,region_hectares,region_lsr_hectares,region_og_hectares,region_lsr_og_hectares,yr_group
1992,Coast Range,Oregon,Low,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,376659.72,133653.33000000002,1985 - 2019
1992,Coast Range,Oregon,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,376659.72,133653.33000000002,1985 - 2019
1992,Coast Range,Oregon,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,376659.72,133653.33000000002,1985 - 2019
1992,Coast Range,Oregon,High,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,376659.72,133653.33000000002,1985 - 2019
1992,Coast Range,Oregon,Very high,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,376659.72,133653.33000000002,1985 - 2019
1992,Olympic Peninsula,Washington,Very low / unburned,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low / moderate,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Moderate / high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,High,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very low / unburned,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low / moderate,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Moderate / high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,High,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very low / unburned,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low / moderate,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Moderate / high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,High,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,High,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,High,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very low / unburned,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low / moderate,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Moderate / high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,High,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,High,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Olympic Peninsula,Washington,Very high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332519.49,62616.600000000006,1985 - 2019
1992,Western Cascades,Oregon,Very low / unburned,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low / moderate,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Moderate / high,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,High,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very high,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very low / unburned,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low / moderate,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Moderate / high,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,High,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very high,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very low / unburned,Open,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low,Open,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low / moderate,Open,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Moderate / high,Open,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,High,Open,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very high,Open,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low,Sapling/pole - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,High,Sapling/pole - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very high,Sapling/pole - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low,Small/medium tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,High,Small/medium tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very high,Small/medium tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very low / unburned,Large tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low,Large tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low / moderate,Large tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Moderate / high,Large tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,High,Large tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very high,Large tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,High,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Oregon,Very high,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,892588.3200000001,243654.39,1985 - 2019
1992,Western Cascades,Washington,Very low / unburned,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low / moderate,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Moderate / high,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,High,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very high,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very low / unburned,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low / moderate,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Moderate / high,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,High,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very high,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very low / unburned,Open,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low,Open,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low / moderate,Open,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Moderate / high,Open,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,High,Open,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very high,Open,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,High,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very high,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,High,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
1992,Western Cascades,Washington,Very high,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,712248.9299999999,175258.98,1985 - 2019
